Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Silicon germanium technology, modeling, and design /",Silicon.; Germanium.; Electronic books.,TK,1280345861; 9781280345869; 9786610345861; 6610345864; 0471660914; 9780471660910; 047166720X; 9780471667209; 047144653X; 9780471446538,"Singh, Raminderpal.",(MiAaPQ)EBC175992; (PQKB)10698615; (PQKBWorkID)10180755; (PQKBTitleCode)TC245998; (PQKBTitleCode)TC0000245998; (PQKBManifestationID)11210554; (SSID)ssj245998; (SSID)ssj0000245998; (OCoLC)54774469; (EBL)175992; (CKB)111087027130602,c2004.,,Wiley-Interscience; IEEE Press,,9982750835002771,99111087027130602
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Single and multi-carrier DS-CDMA : multi-user detection, space-time spreading, synchronisation, networking, and standards",Code division multiple access--Digital techniques; Multiuser detection (Telecommunication); Signal processing; Telecommunications; Electrical & Computer Engineering; Engineering & Applied Sciences,TK,1280555963; 9781280555961; 9786610555963; 6610555966; 0470863102; 9780470863107; 0470863110; 9780470863114; 0470863099; 9780470863091,,(PQKB)10583684; (PQKBWorkID)10267116; (PQKBTitleCode)TC309543; (PQKBTitleCode)TC0000309543; (PQKBManifestationID)11239741; (SSID)ssj309543; (SSID)ssj0000309543; (CKB)1000000000018897,2003,,J Wiley,,9982773361002771,991000000000018897
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Small antenna handbook,Antennas (Electronics); Miniature electronic equipment.; Electronic books.,TK,1283257912; 9781283257916; 9786613257918; 6613257915; 1118106857; 9781118106853; 1118106865; 9781118106860; 1118106830; 9781118106839; 0470890835; 9780470890837,"Hansen, Robert C.",(MiAaPQ)EBC697642; (PQKB)11475635; (PQKBWorkID)10498823; (PQKBTitleCode)TC541345; (PQKBTitleCode)TC0000541345; (PQKBManifestationID)11324676; (SSID)ssj541345; (SSID)ssj0000541345; (OCoLC)760069110; (EBL)697642; (CKB)2550000000051626,c2011.,,John Wiley & Sons,,9982756135902771,992550000000051626
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Smart antennas,Adaptive antennas.; Electronic books.,TK,1280253274; 9781280253270; 9786610253272; 6610253277; 047034931X; 9780470349311; 0471721239; 9780471721239; 0471722839; 9780471722830; 0471210102; 9780471210108,"Sarkar, T. K.",(MiAaPQ)EBC226449; (PQKB)10672095; (PQKBWorkID)10195760; (PQKBTitleCode)TC246969; (PQKBTitleCode)TC0000246969; (PQKBManifestationID)11192242; (SSID)ssj246969; (SSID)ssj0000246969; (OCoLC)85820334; (EBL)226449; (CKB)1000000000018939,2003.,,Wiley-Interscience; IEEE Press,Wiley Series in Microwave and Optical Engineering,9982773354702771,991000000000018939
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Smart grid : communication-enabled intelligence for the electric power grid /,Smart power grids.; Electronic books.,TK,1118820231; 9781118820230; 1119975808; 9781119975809; 1118820215; 9781118820216,"Bush, Stephen F.",(MiAaPQ)EBC1595188; (OCoLC)857754215; (PQKB)10420219; (PQKBWorkID)11103695; (PQKBTitleCode)TC1108800; (PQKBTitleCode)TC0001108800; (PQKBManifestationID)11658661; (SSID)ssj1108800; (SSID)ssj0001108800; (EBL)1595188; (CKB)2670000000528192,2014.,,Wiley,Wiley - IEEE,9982750654302771,992670000000528192
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Smart grid fundamentals of design and analysis /,Electric power distribution--Automation.; Electronic books.,TK,1280767995; 9781280767999; 9786613678768; 6613678767; 1118156102; 9781118156100; 1118156110; 9781118156117; 1118156080; 9781118156087; 047088939X; 9780470889398,"Momoh, James A., 1950-",(MiAaPQ)EBC818488; (PQKB)11727015; (PQKBWorkID)10656935; (PQKBTitleCode)TC623430; (PQKBTitleCode)TC0000623430; (PQKBManifestationID)12236878; (SSID)ssj623430; (SSID)ssj0000623430; (OCoLC)782877169; (EBL)818488; (CKB)2670000000166900,c2012.,,Wiley; IEEE,IEEE Press Series on Power Engineering,9982749224502771,992670000000166900
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Software radio technologies : selected readings,Software radio--Data processing; Broadband communication systems; Cell phone systems; Modulation (Electronics); Digital-to-analog converters; Adaptive antennas; Electrical & Computer Engineering; Telecommunications; Engineering & Applied Sciences,TK,0780360222; 9780780360228; 0470546441; 9780470546444,,(PQKB)10025082; (PQKBWorkID)10392128; (PQKBTitleCode)TC448915; (PQKBTitleCode)TC0000448915; (PQKBManifestationID)12121283; (SSID)ssj448915; (SSID)ssj0000448915; (CKB)2580000000002624,2001,,IEEE Press,,9982705495102771,992580000000002624
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Sourcebook of ATM and IP internetworking,Asynchronous transfer mode.; Internetworking (Telecommunication); Electronic books.,TK,1280542055; 9781280542053; 9786610542055; 6610542058; 0471660949; 9780471660941; 0471722863; 9780471722861; 0471208159; 9780471208150,"Aḥmad, K̲h̲ālid.",(MiAaPQ)EBC469173; (PQKB)11094600; (PQKBWorkID)10203534; (PQKBTitleCode)TC248910; (PQKBTitleCode)TC0000248910; (PQKBManifestationID)11209127; (SSID)ssj248910; (SSID)ssj0000248910; (OCoLC)53798424; (EBL)469173; (CKB)111035898480496,c2002.,,Wiley-Interscience; IEEE Press,IEEE series on network management.,9982752242902771,99111035898480496
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Space-time layered information processing for wireless communications,Space time codes.; MIMO systems.; Electronic books.,TK,1282259350; 9781282259355; 9786612259357; 6612259353; 0470443634; 9780470443637; 0470443626; 9780470443620; 047120921X; 9780471209218,"Sellathurai, Mathini, 1968-",(MiAaPQ)EBC455888; (PQKB)11694714; (PQKBWorkID)10284455; (PQKBTitleCode)TC309993; (PQKBTitleCode)TC0000309993; (PQKBManifestationID)11207120; (SSID)ssj309993; (SSID)ssj0000309993; (OCoLC)352790008; (EBL)455888; (CKB)1000000000794387,c2009.,,Wiley,"Adaptive and Learning Systems for Signal Processing, Communications and Control Series",9982714069802771,991000000000794387
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Spatial error analysis : a unified, application-oriented treatment /",Electrical engineering--Mathematics.; Error analysis (Mathematics); Electronic books.; Electrical engineering--Mathematics; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0780334531; 9780780334533; 0470546468; 9780470546468,"Hsu, David Y., 1945-",(PQKB)11029693; (PQKBWorkID)10391698; (PQKBTitleCode)TC448916; (PQKBTitleCode)TC0000448916; (PQKBManifestationID)12121284; (SSID)ssj448916; (SSID)ssj0000448916; (IEEE)5273252; (IDAMS)b000064810d0d4d; (IDAMS)0b000064810d0d4d; (CaBNVSL)mat5273252; (CaBNVSL)mat05273252; (CKB)2580000000002625,1999,,IEEE Press,,9982705495002771,992580000000002625
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Streamlining digital signal processing : a tricks of the trade guidebook /,Signal processing--Digital techniques.; Electronic books.,TK,1280957026; 9781280957024; 9786610957026; 6610957029; 0470170093; 9780470170090; 0470170085; 9780470170083; 0470131578; 9780470131572,"Lyons, Richard G.",(MiAaPQ)EBC312194; (PQKB)10562309; (PQKBWorkID)10289619; (PQKBTitleCode)TC310503; (PQKBTitleCode)TC0000310503; (PQKBManifestationID)11252989; (SSID)ssj310503; (SSID)ssj0000310503; (OCoLC)174167281; (EBL)312194; (CKB)1000000000356263,2007.,,Wiley-Interscience; IEEE Press,,9982733847002771,991000000000356263
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Streamlining digital signal processing a tricks of the trade guidebook /,Signal processing--Digital techniques.; Electronic books.,TK,1280685336; 9781280685330; 9786613662279; 6613662275; 1118316932; 9781118316931; 1118316940; 9781118316948; 1118316916; 9781118316917; 1118278380; 9781118278383,"Lyons, Richard G.",(MiAaPQ)EBC827166; (PQKB)11000223; (PQKBWorkID)10748115; (PQKBTitleCode)TC776609; (PQKBTitleCode)TC0000776609; (PQKBManifestationID)12370778; (SSID)ssj776609; (SSID)ssj0000776609; (PQKB)10439076; (PQKBWorkID)10631782; (PQKBTitleCode)TC664676; (PQKBTitleCode)TC0000664676; (PQKBManifestationID)12295562; (SSID)ssj664676; (SSID)ssj0000664676; (OCoLC)794663311; (EBL)827166; (CKB)2560000000082884,c2012.,2nd ed.,John Wiley & Sons,,9982704987202771,992560000000082884
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Subsynchronous resonance in power systems /,Electric power system stability--Mathematical models.; Subsynchronous resonance (Electrical engineering)--Mathematical models.; Electronic books.; Electric power system stability--Mathematical models; Subsynchronous resonance (Electrical engineering)--Mat,TK,0879422580; 9780879422585; 0780353501; 9780780353503; 0470546506; 9780470546505,"Anderson, P. M. 1926- (Paul M.),",(PQKB)10978127; (PQKBWorkID)10391623; (PQKBTitleCode)TC448964; (PQKBTitleCode)TC0000448964; (PQKBManifestationID)12143678; (SSID)ssj448964; (SSID)ssj0000448964; (IEEE)5264388; (IDAMS)b000064810c4350; (IDAMS)0b000064810c4350; (CaBNVSL)mat5264388; (CaBNVSL)mat05264388; (CKB)2580000000002627,1990,,IEEE Press,IEEE press series on power engineering ; 9,9982705494802771,992580000000002627
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Symbolic analysis techniques : applications to analog design automation,Linear integrated circuits--Data processing--Design and construction; Symbolic circuit analysis; Electrical & Computer Engineering; Electrical Engineering; Engineering & Applied Sciences,TK,0780310756; 9780780310759; 0470546514; 9780470546512,,(PQKB)10408751; (PQKBWorkID)10391976; (PQKBTitleCode)TC448977; (PQKBTitleCode)TC0000448977; (PQKBManifestationID)12121010; (SSID)ssj448977; (SSID)ssj0000448977; (CKB)2580000000002628,1998,,IEEE Press,,9982705494702771,992580000000002628
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Synthesized transmission lines : design, circuit implementation, and phased array applications /",Microwave transmission lines--Design and construction.; Phased array antennas--Design and construction.; Electronic books.,TK,1118975731; 9781118975732; 111897574X; 9781118975749; 1118975723; 9781118975725,,(MiAaPQ)EBC4748400; (CKB)3710000000960607,2017.,,IEEE Press; Wiley,,9983024796402771,(CKB)3710000000960607
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"TCP/IP architecture, design and implementation in Linux",TCP/IP (Computer network protocol); Network performance (Telecommunication); Electronic books.; Linux.,TK,1282267760; 9781282267763; 9786612267765; 6612267763; 0470377836; 9780470377833; 0470377844; 9780470377840; 0470147733; 9780470147733,"Seth, Sameer.",(MiAaPQ)EBC416166; (PQKB)11647673; (PQKBWorkID)10232773; (PQKBTitleCode)TC255786; (PQKBTitleCode)TC0000255786; (PQKBManifestationID)11213206; (SSID)ssj255786; (SSID)ssj0000255786; (OCoLC)352837279; (EBL)416166; (CKB)1000000000715846,c2008.,,IEEE Computer Society; Wiley,Practitioners,9982699463802771,991000000000715846
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Tele-visionaries the people behind the invention of television /,Television--History.; Television broadcasting--History.; Electronic books.,TK,1280235675; 9781280235672; 9786610235674; 6610235678; 0470248734; 9780470248737; 0471743712; 9780471743712; 0471743704; 9780471743705; 047171156X; 9780471711568,"Webb, Richard C.",(MiAaPQ)EBC239974; (PQKB)11305075; (PQKBWorkID)10228226; (PQKBTitleCode)TC256926; (PQKBTitleCode)TC0000256926; (PQKBManifestationID)11204652; (SSID)ssj256926; (SSID)ssj0000256926; (OCoLC)63674107; (EBL)239974; (CKB)1000000000355255,c2005.,,Wiley-Interscience,IEEE Press Understanding Science & Technology Series,9982733857402771,991000000000355255
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Telecommunications network management : technologies and implementations,Telecommunication systems--Management; Computer networks--Management; Electrical & Computer Engineering; Telecommunications; Engineering & Applied Sciences,TK,078033454X; 9780780334540; 0470546530; 9780470546536,,(PQKB)10821338; (PQKBWorkID)10392454; (PQKBTitleCode)TC449034; (PQKBTitleCode)TC0000449034; (PQKBManifestationID)12139702; (SSID)ssj449034; (SSID)ssj0000449034; (CKB)2580000000002630,1998,,IEEE Press,,9982705494502771,992580000000002630
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Telecommunications network management into the 21st century : techniques, standards, technologies, and applications /",Telecommunication systems--Management.; Computer networks--Management.; Electronic books.; Telecommunication systems--Management; Computer networks--Management; Electrical & Computer Engineering; Telecommunications; Engineering & Applied Sciences,TK,0780310136; 9780780310131; 0470546522; 9780470546529,,(PQKB)11489993; (PQKBWorkID)10391659; (PQKBTitleCode)TC449027; (PQKBTitleCode)TC0000449027; (PQKBManifestationID)12202719; (SSID)ssj449027; (SSID)ssj0000449027; (IEEE)5263998; (IDAMS)b000064810c3e49; (IDAMS)0b000064810c3e49; (CaBNVSL)mat5263998; (CaBNVSL)mat05263998; (CKB)2580000000002629,1994,,IEEE Press,,9982705494602771,992580000000002629
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Telecommunications system reliability engineering, theory, and practice",Telecommunication systems.; Electrical engineering.; Electronic books.,TK,1118423143; 9781118423141; 1283644827; 9781283644822; 111842316X; 9781118423165; 1118423119; 9781118423110; 1118130510; 9781118130513,"Ayers, Mark L.",(MiAaPQ)EBC915728; (MiAaPQ)EBC4035213; (PQKB)10227043; (PQKBWorkID)10752740; (PQKBTitleCode)TC719055; (PQKBTitleCode)TC0000719055; (PQKBManifestationID)11451080; (SSID)ssj719055; (SSID)ssj0000719055; (OCoLC)812914918; (EBL)915728; (CKB)2670000000262589,2012.,,Wiley,IEEE Press Series on Networks and Services Management,9982748343102771,992670000000262589
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Ten essential skills for electrical engineers /,"Electrical engineering--Problems, exercises, etc.; Electrical engineering--Vocational guidance.; Electronic books.",TK,1119149606; 9781119149606; 1118807685; 9781118807682; 1118819160; 9781118819166; 1118527429; 9781118527429; 1306637953; 9781306637954,"Dorr, Barry L., 1958- author.",(MiAaPQ)EBC1602769; (PQKB)11518430; (PQKBWorkID)11167017; (PQKBTitleCode)TC1113381; (PQKBTitleCode)TC0001113381; (PQKBManifestationID)11661589; (SSID)ssj1113381; (SSID)ssj0001113381; (EBL)1602769; (CKB)2550000001272919,2014.,,Wiley,,9982705476302771,992550000001272919
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Terrestrial radiation effects in ULSI devices and electronic systems /,Electronic circuits--Effect of radiation on.; Integrated circuits--Ultra large scale integration--Reliability.; Integrated circuits--Effect of radiation on.; Electronic books.,TK,1118479327; 9781118479322; 1118479319; 9781118479315; 1118479300; 9781118479308; 1322592977; 9781322592978; 1118479297; 9781118479292,"Ibe, Eishi H., author.",(MiAaPQ)EBC1911831; (PQKB)10391124; (PQKBWorkID)11344832; (PQKBTitleCode)TC1400926; (PQKBTitleCode)TC0001400926; (PQKBManifestationID)11727192; (SSID)ssj1400926; (SSID)ssj0001400926; (EBL)1911831; (CKB)3710000000315180,2015.,,Wiley; IEEE,,9982726080502771,993710000000315180
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Testing for EMC compliance approaches and techniques /,Electromagnetic compatibility.; Electromagnetic interference.; Electronic books.,TK,1280367997; 9781280367991; 9786610367993; 661036799X; 0470248742; 9780470248744; 0471644684; 9780471644682; 047164465X; 9780471644651; 047143308X; 9780471433088,"Montrose, Mark I.",(MiAaPQ)EBC214364; (PQKB)10609715; (PQKBWorkID)10253758; (PQKBTitleCode)TC257416; (PQKBTitleCode)TC0000257416; (PQKBManifestationID)11203706; (SSID)ssj257416; (SSID)ssj0000257416; (EBL)214364; (CKB)1000000000019047,2004.,,John Wiley,,9982773694402771,991000000000019047
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,The ComSoc guide to next generation optical transport SDH/SONET/OTN /,Optical communications.; SONET (Data transmission); Synchronous digital hierarchy (Data transmission); Electronic books.,TK,1282362704; 9781282362703; 9786612362705; 6612362707; 0470480440; 9780470480441; 0470480432; 9780470480434; 0470226102; 9780470226100,"Helvoort, Huub van.",(MiAaPQ)EBC469983; (PQKB)10243454; (PQKBWorkID)10357044; (PQKBTitleCode)TC397330; (PQKBTitleCode)TC0000397330; (PQKBManifestationID)11300366; (SSID)ssj397330; (SSID)ssj0000397330; (OCoLC)476311753; (EBL)469983; (CKB)1000000000807813,c2009.,,Wiley; IEEE Press,The ComSoc Guides to Communications Technologies,9982716505602771,991000000000807813
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,The ComSoc guide to passive optical networks enhancing the last mile access /,Passive optical networks.; Optical fiber communication.; Electronic books.,TK,1280672870; 9781280672873; 9786613649805; 6613649805; 1118250532; 9781118250532; 1118250540; 9781118250549; 1118250494; 9781118250495; 0470168846; 9780470168844,"Weinstein, Stephen B.",(MiAaPQ)EBC822100; (PQKB)11764021; (PQKBWorkID)10623596; (PQKBTitleCode)TC633632; (PQKBTitleCode)TC0000633632; (PQKBManifestationID)11392604; (SSID)ssj633632; (SSID)ssj0000633632; (OCoLC)782917818; (EBL)822100; (CKB)2670000000161840,c2012.,,Wiley,The ComSoc Guides to Communications Technologies,9982749298702771,992670000000161840
